port_name,year,month,num_of_ship,num_of_delay,total_congestion_time,act,aact,acr
Lianyungang,2022,7,75,36,497.1233308,6.628311077333334,13.80898141111111,0.48
Lianyungang,2022,8,78,33,767.8477866,9.844202392307691,23.26811474545454,0.4230769230769231
Lianyungang,2022,9,64,33,886.5688981000001,13.8526390328125,26.86572418484849,0.515625
Lianyungang,2022,10,68,24,376.061119,5.530310573529412,15.66921329166667,0.3529411764705883
Lianyungang,2022,11,66,30,473.9394388,7.180900587878788,15.79798129333333,0.4545454545454545
Lianyungang,2022,12,63,27,746.2494345,11.84522911904762,27.63886794444445,0.4285714285714285
Lianyungang,2023,1,61,19,281.2116601,4.610027214754099,14.80061368947369,0.3114754098360656
Lianyungang,2023,2,58,27,733.4008275,12.64484185344828,27.16299361111111,0.4655172413793103
Lianyungang,2023,3,76,37,752.3433243,9.899254267105263,20.33360335945946,0.4868421052631579
Lianyungang,2023,4,70,43,1192.4494434,17.03499204857143,27.73138240465116,0.6142857142857143
Lianyungang,2023,5,70,25,622.6269517000001,8.89467073857143,24.905078068,0.3571428571428572
Lianyungang,2023,6,70,19,519.499724,7.421424628571429,27.34209073684211,0.2714285714285714
Lianyungang,2023,7,75,21,518.139443,6.908525906666667,24.67330680952381,0.28
Lianyungang,2023,8,69,21,521.3141674,7.555277788405797,24.82448416190476,0.3043478260869565
Lianyungang,2023,9,68,21,587.9569396,8.646425582352942,27.99794950476191,0.3088235294117647
Lianyungang,2023,10,54,19,592.6472243,10.97494859814815,31.19195917368421,0.3518518518518519
LongBeach,2017,1,82,2,20.85203577,0.2542931191463415,10.426017885,0.024390243902439
LongBeach,2017,2,74,9,93.5490333,1.264176125675676,10.39433703333333,0.1216216216216216
LongBeach,2017,3,63,3,32.642948,0.5181420317460318,10.88098266666667,0.0476190476190476
LongBeach,2017,4,61,4,11.6920073,0.1916722508196721,2.923001825,0.0655737704918032
LongBeach,2017,5,80,8,54.3024794,0.6787809924999999,6.787809924999999,0.1
LongBeach,2017,6,78,3,32.1925329,0.4127247807692308,10.7308443,0.0384615384615384
LongBeach,2017,7,73,2,31.805222,0.4356879726027397,15.902611,0.0273972602739726
LongBeach,2017,8,81,4,86.4927608,1.067811861728395,21.6231902,0.0493827160493827
LongBeach,2017,9,85,5,112.2953111,1.321121307058823,22.45906222,0.0588235294117647
LongBeach,2017,10,85,4,134.5222536,1.582614748235294,33.6305634,0.0470588235294117
LongBeach,2017,11,90,5,130.2196885,1.446885427777778,26.0439377,0.0555555555555555
LongBeach,2017,12,89,2,29.9425514,0.3364331617977528,14.9712757,0.0224719101123595
LongBeach,2018,1,98,7,287.1453008,2.930054089795919,41.02075725714286,0.0714285714285714
LongBeach,2018,2,79,3,22.7379676,0.2878223746835443,7.579322533333333,0.0379746835443038
LongBeach,2018,3,85,2,4.9671073,0.0584365564705882,2.48355365,0.0235294117647058
LongBeach,2018,4,80,1,5.070188,0.06337735,5.070188,0.0125
LongBeach,2018,5,87,2,167.925195,1.930174655172414,83.9625975,0.0229885057471264
LongBeach,2018,6,75,0,0.0,0.0,,0.0
LongBeach,2018,7,80,1,9.114034,0.113925425,9.114034,0.0125
LongBeach,2018,8,79,5,110.6161353,1.400204244303797,22.12322706,0.0632911392405063
LongBeach,2018,9,76,1,3.956389,0.05205775,3.956389,0.0131578947368421
LongBeach,2018,10,80,2,29.6094445,0.37011805625,14.80472225,0.025
LongBeach,2018,11,78,4,163.874445,2.100954423076923,40.96861125,0.0512820512820512
LongBeach,2018,12,76,13,337.043611,4.434784355263158,25.92643161538462,0.1710526315789474
LongBeach,2019,1,90,15,741.029995,8.233666611111111,49.40199966666667,0.1666666666666667
LongBeach,2019,2,66,6,203.08806,3.077091818181818,33.84801,0.0909090909090909
LongBeach,2019,3,69,6,308.2308344,4.467113542028986,51.37180573333333,0.0869565217391304
LongBeach,2019,4,71,3,189.459446,2.668442901408451,63.15314866666667,0.0422535211267605
LongBeach,2019,5,79,6,198.0533376,2.507004273417722,33.0088896,0.0759493670886076
LongBeach,2019,6,76,3,120.302776,1.582931263157895,40.10092533333333,0.0394736842105263
LongBeach,2019,7,79,8,550.4097132,6.967211559493672,68.80121415,0.1012658227848101
LongBeach,2019,8,83,6,662.8172016000001,7.985749416867471,110.4695336,0.072289156626506
LongBeach,2019,9,84,5,564.1047185,6.715532363095238,112.8209437,0.0595238095238095
LongBeach,2019,10,84,8,452.7852927,5.390301103571429,56.5981615875,0.0952380952380952
LongBeach,2019,11,78,9,379.0486008,4.859597446153846,42.1165112,0.1153846153846154
LongBeach,2019,12,73,4,40.6255557,0.5565144616438356,10.156388925,0.0547945205479452
LongBeach,2020,1,116,23,2646.7350041,22.81668106982758,115.0754349608696,0.1982758620689655
LongBeach,2020,2,66,2,47.175833,0.7147853484848484,23.5879165,0.0303030303030303
LongBeach,2020,3,80,4,127.750558,1.596881975,31.9376395,0.05
LongBeach,2020,4,82,9,359.0497293,4.378655235365853,39.89441436666667,0.1097560975609756
LongBeach,2020,5,73,9,118.9555566,1.62952817260274,13.21728406666667,0.1232876712328767
LongBeach,2020,6,75,6,397.3547099,5.298062798666667,66.22578498333333,0.08
LongBeach,2020,7,92,11,523.376112,5.688870782608696,47.57964654545455,0.1195652173913044
LongBeach,2020,8,85,5,111.5227794,1.312032698823529,22.30455588,0.0588235294117647
LongBeach,2020,9,92,9,402.637231,4.376491641304348,44.73747011111111,0.0978260869565217
LongBeach,2020,10,94,32,1606.4599824,17.08999981276596,50.20187445,0.3404255319148936
LongBeach,2020,11,88,66,5091.3986174,57.85680247045455,77.1424032939394,0.75
LongBeach,2020,12,69,46,5025.459437,72.8327454637681,109.2491181956522,0.6666666666666666
LongBeach,2021,1,87,51,8608.892835,98.95279120689656,168.8018202941176,0.5862068965517241
LongBeach,2021,2,65,40,6960.508135,107.0847405384615,174.012703375,0.6153846153846154
LongBeach,2021,3,75,47,6586.033014,87.81377352,140.128362,0.6266666666666667
LongBeach,2021,4,70,38,6155.7897497,87.93985356714286,161.9944670973684,0.5428571428571428
LongBeach,2021,5,74,43,5919.915535,79.99885858108108,137.6724543023256,0.581081081081081
LongBeach,2021,6,71,28,2461.340559,34.66676843661972,87.90501996428573,0.3943661971830986
LongBeach,2021,7,80,41,4688.909695,58.6113711875,114.363651097561,0.5125
LongBeach,2021,8,70,41,7267.701483000001,103.8243069,177.2610117804878,0.5857142857142857
LongBeach,2021,9,74,32,6188.925835,83.63413290540541,193.40393234375,0.4324324324324325
LongBeach,2021,10,67,26,4715.060904,70.37404334328357,181.3484963076923,0.3880597014925373
LongBeach,2021,11,62,18,2706.996944,43.66124103225806,150.3887191111111,0.2903225806451613
LongBeach,2021,12,65,6,354.734728,5.457457353846154,59.12245466666667,0.0923076923076923
LongBeach,2022,1,70,7,272.776944,3.896813485714285,38.96813485714285,0.1
LongBeach,2022,2,67,12,730.553061,10.90377702985075,60.87942175,0.1791044776119403
LongBeach,2022,3,71,11,347.8616668,4.899460095774648,31.62378789090909,0.1549295774647887
LongBeach,2022,4,68,14,824.848616,12.13012670588235,58.91775828571429,0.2058823529411765
LongBeach,2022,5,73,15,994.3813977,13.62166298219178,66.29209318,0.2054794520547945
LongBeach,2022,6,73,11,415.266946,5.688588301369863,37.75154054545454,0.1506849315068493
LongBeach,2022,7,80,12,669.114998,8.363937475,55.75958316666667,0.15
LongBeach,2022,8,76,12,316.73500135,4.167565807236842,26.39458344583333,0.1578947368421053
LongBeach,2022,9,60,5,96.9186109,1.615310181666666,19.38372218,0.0833333333333333
LongBeach,2022,10,70,5,50.29000125,0.7184285892857143,10.05800025,0.0714285714285714
LongBeach,2022,11,57,0,0.0,0.0,,0.0
LongBeach,2022,12,59,3,337.336377,5.717565711864406,112.445459,0.0508474576271186
LongBeach,2023,1,55,3,304.534719,5.53699489090909,101.511573,0.0545454545454545
LongBeach,2023,2,44,3,170.267222,3.869709590909091,56.75574066666667,0.0681818181818181
LongBeach,2023,3,54,1,20.297777,0.3758847592592592,20.297777,0.0185185185185185
LongBeach,2023,4,52,3,91.6486143,1.762473351923077,30.5495381,0.0576923076923077
LongBeach,2023,5,51,2,55.221667,1.082777784313726,27.6108335,0.0392156862745098
LongBeach,2023,6,53,3,61.071665,1.152295566037736,20.35722166666666,0.0566037735849056
LongBeach,2023,7,49,0,0.0,0.0,,0.0
LongBeach,2023,8,49,1,2.0055556,0.0409297061224489,2.0055556,0.0204081632653061
LongBeach,2023,9,48,2,158.91111,3.310648125,79.455555,0.0416666666666666
LongBeach,2023,10,46,2,11.4541668,0.2490036260869565,5.7270834,0.0434782608695652
LosAngeles,2017,1,108,9,229.6216001,2.126125926851852,25.51351112222222,0.0833333333333333
LosAngeles,2017,2,104,10,203.8495566,1.960091890384615,20.38495566,0.0961538461538461
LosAngeles,2017,3,108,7,181.5763653,1.681262641666667,25.93948075714286,0.0648148148148148
LosAngeles,2017,4,97,4,63.21630999999999,0.6517145360824742,15.8040775,0.0412371134020618
LosAngeles,2017,5,113,6,174.5970147,1.545106324778761,29.09950245,0.0530973451327433
LosAngeles,2017,6,103,6,234.4099319,2.275824581553398,39.06832198333333,0.058252427184466
LosAngeles,2017,7,106,2,37.764861,0.3562722735849057,18.8824305,0.0188679245283018
LosAngeles,2017,8,105,4,438.4061472,4.17529664,109.6015368,0.0380952380952381
LosAngeles,2017,9,84,3,26.7800844,0.3188105285714286,8.9266948,0.0357142857142857
LosAngeles,2017,10,84,3,15.69056378,0.186792425952381,5.230187926666667,0.0357142857142857
LosAngeles,2017,11,103,5,46.0709886,0.4472911514563107,9.21419772,0.0485436893203883
LosAngeles,2017,12,92,0,0.0,0.0,,0.0
LosAngeles,2018,1,102,1,1.0049795,0.0098527401960784,1.0049795,0.0098039215686274
LosAngeles,2018,2,81,0,0.0,0.0,,0.0
LosAngeles,2018,3,81,1,26.02198,0.321259012345679,26.02198,0.0123456790123456
LosAngeles,2018,4,82,1,1.02815,0.0125384146341463,1.02815,0.0121951219512195
LosAngeles,2018,5,97,1,14.9536,0.154160824742268,14.9536,0.0103092783505154
LosAngeles,2018,6,91,1,23.868908,0.2622956923076923,23.868908,0.0109890109890109
LosAngeles,2018,7,100,1,2.3417156,0.023417156,2.3417156,0.01
LosAngeles,2018,8,96,2,18.4052777,0.1917216427083333,9.20263885,0.0208333333333333
LosAngeles,2018,9,95,2,180.756945,1.902704684210526,90.3784725,0.0210526315789473
LosAngeles,2018,10,105,8,174.5513916,1.662394205714286,21.81892395,0.0761904761904762
LosAngeles,2018,11,92,3,38.62305449999999,0.4198158097826086,12.8743515,0.0326086956521739
LosAngeles,2018,12,98,13,349.20945107,3.563361745612245,26.86226546692308,0.1326530612244898
LosAngeles,2019,1,118,38,1863.601679,15.79323456779661,49.04214944736842,0.3220338983050847
LosAngeles,2019,2,82,1,17.445555,0.2127506707317073,17.445555,0.0121951219512195
LosAngeles,2019,3,84,6,235.6838977,2.805760686904762,39.28064961666666,0.0714285714285714
LosAngeles,2019,4,89,3,76.03416779999999,0.8543164921348314,25.3447226,0.0337078651685393
LosAngeles,2019,5,88,3,70.122223,0.7968434431818182,23.37407433333334,0.034090909090909
LosAngeles,2019,6,77,2,79.2919444,1.029765511688312,39.6459722,0.0259740259740259
LosAngeles,2019,7,85,5,208.393053,2.451682976470588,41.6786106,0.0588235294117647
LosAngeles,2019,8,81,2,92.4258346,1.141059686419753,46.2129173,0.0246913580246913
LosAngeles,2019,9,77,1,4.872778,0.0632828311688311,4.872778,0.0129870129870129
LosAngeles,2019,10,76,2,76.6419478,1.008446681578947,38.3209739,0.0263157894736842
LosAngeles,2019,11,68,1,13.49,0.1983823529411765,13.49,0.0147058823529411
LosAngeles,2019,12,74,8,31.1219439,0.4205668094594595,3.8902429875,0.1081081081081081
LosAngeles,2020,1,118,22,2954.89423,25.04147652542373,134.3133740909091,0.1864406779661017
LosAngeles,2020,2,61,2,32.239166,0.5285109180327868,16.119583,0.0327868852459016
LosAngeles,2020,3,61,3,60.42611100000001,0.9905919836065574,20.142037,0.0491803278688524
LosAngeles,2020,4,73,2,34.972222,0.4790715342465754,17.486111,0.0273972602739726
LosAngeles,2020,5,59,3,45.624999,0.7733050677966102,15.208333,0.0508474576271186
LosAngeles,2020,6,81,2,39.742501,0.4906481604938272,19.8712505,0.0246913580246913
LosAngeles,2020,7,89,1,24.252222,0.2724968764044944,24.252222,0.0112359550561797
LosAngeles,2020,8,94,3,47.703889,0.5074881808510638,15.90129633333333,0.0319148936170212
LosAngeles,2020,9,93,7,426.676383,4.587918096774193,60.953769,0.075268817204301
LosAngeles,2020,10,99,34,1532.5255615,15.48005617676768,45.07428122058824,0.3434343434343434
LosAngeles,2020,11,93,62,4099.0167112,44.07544850752688,66.11317276129031,0.6666666666666666
LosAngeles,2020,12,80,60,6235.960334,77.949504175,103.9326722333333,0.75
LosAngeles,2021,1,99,72,11218.435522,113.3175305252525,155.8116044722222,0.7272727272727273
LosAngeles,2021,2,69,62,11120.510216,161.1668147246377,179.363068,0.8985507246376812
LosAngeles,2021,3,80,54,9353.296351,116.9162043875,173.2091916851852,0.675
LosAngeles,2021,4,74,52,6356.070276,85.89284156756757,122.2321206923077,0.7027027027027027
LosAngeles,2021,5,83,62,7183.412029,86.54713287951807,115.8614843387097,0.7469879518072289
LosAngeles,2021,6,84,48,5447.5607807,64.85191405595238,113.4908495979167,0.5714285714285714
LosAngeles,2021,7,85,68,8677.792222,102.0916732,127.6145915,0.8
LosAngeles,2021,8,77,62,11570.281121,150.2633911818182,186.6174374354839,0.8051948051948052
LosAngeles,2021,9,78,61,10564.369717,135.4406373974359,173.1863888032787,0.782051282051282
LosAngeles,2021,10,69,38,6411.72968,92.92361855072464,168.7297284210526,0.5507246376811594
LosAngeles,2021,11,73,27,3908.696084,53.54378197260274,144.7665216296296,0.3698630136986301
LosAngeles,2021,12,67,9,790.3438669999999,11.79617711940298,87.81598522222221,0.1343283582089552
LosAngeles,2022,1,87,14,871.729439,10.0198786091954,62.2663885,0.1609195402298851
LosAngeles,2022,2,85,16,1139.2211055,13.40260124117647,71.20131909375,0.1882352941176471
LosAngeles,2022,3,85,13,718.918351,8.457862952941177,55.30141161538462,0.1529411764705882
LosAngeles,2022,4,71,10,549.98749154,7.746302697746478,54.998749154,0.1408450704225352
LosAngeles,2022,5,78,10,357.8736038,4.588123125641026,35.78736038,0.1282051282051282
LosAngeles,2022,6,78,13,728.958889,9.345626782051282,56.07376069230769,0.1666666666666667
LosAngeles,2022,7,77,10,540.573887,7.020440090909091,54.0573887,0.1298701298701299
LosAngeles,2022,8,60,2,163.10833,2.718472166666666,81.554165,0.0333333333333333
LosAngeles,2022,9,57,9,392.52805239,6.886457059473685,43.61422804333333,0.1578947368421053
LosAngeles,2022,10,56,5,176.3741694,3.149538739285714,35.27483388,0.0892857142857142
LosAngeles,2022,11,62,2,159.514994,2.572822483870968,79.757497,0.032258064516129
LosAngeles,2022,12,57,2,19.97972224,0.3505214428070176,9.98986112,0.0350877192982456
LosAngeles,2023,1,64,2,118.364722,1.84944878125,59.182361,0.03125
LosAngeles,2023,2,48,5,196.776389,4.099508104166667,39.3552778,0.1041666666666667
LosAngeles,2023,3,58,2,100.396943,1.730981775862069,50.1984715,0.0344827586206896
LosAngeles,2023,4,58,6,313.066946,5.397705965517241,52.17782433333333,0.103448275862069
LosAngeles,2023,5,68,3,20.4241664,0.3003553882352941,6.808055466666667,0.0441176470588235
LosAngeles,2023,6,69,6,213.054998,3.087753594202899,35.50916633333333,0.0869565217391304
LosAngeles,2023,7,61,4,92.3622271,1.514134870491803,23.090556775,0.0655737704918032
LosAngeles,2023,8,66,7,148.5444458,2.250673421212121,21.22063511428571,0.1060606060606061
LosAngeles,2023,9,69,4,157.1849997,2.278043473913044,39.29624992500001,0.0579710144927536
LosAngeles,2023,10,56,8,228.408331,4.078720196428572,28.551041375,0.1428571428571428
Manila,2017,1,152,103,1301.4099406,8.561907503947369,12.63504796699029,0.6776315789473685
Manila,2017,2,105,32,312.86010523,2.979620049809524,9.7768782884375,0.3047619047619048
Manila,2017,3,147,58,490.5183339,3.336859414285714,8.457212653448277,0.3945578231292517
Manila,2017,4,122,41,491.7566104,4.030791888524591,11.99406366829268,0.3360655737704918
Manila,2017,5,132,47,708.0584001,5.364078788636363,15.06507234255319,0.3560606060606061
Manila,2017,6,151,42,590.04553734,3.90758634,14.04870327,0.2781456953642384
Manila,2017,7,133,40,603.03031497,4.534062518571428,15.07575787425,0.3007518796992481
Manila,2017,8,149,50,668.2460013,4.484872491946309,13.364920026,0.3355704697986577
Manila,2017,9,141,55,879.2307965,6.235679407801419,15.98601448181818,0.3900709219858156
Manila,2017,10,101,31,618.837086,6.127099861386139,19.96248664516129,0.3069306930693069
Manila,2017,11,96,43,460.464732,4.796507625,10.70848213953489,0.4479166666666667
Manila,2017,12,79,25,679.4474755,8.600600955696203,27.17789902,0.3164556962025317
Manila,2018,1,128,30,407.4515984,3.1832156125,13.58171994666666,0.234375
Manila,2018,2,137,39,861.5985905,6.289040806569343,22.09227155128205,0.2846715328467153
Manila,2018,3,123,28,267.798239,2.177221455284553,9.564222821428572,0.2276422764227642
Manila,2018,4,123,39,745.0836138999999,6.057590356910569,19.10470804871795,0.3170731707317073
Manila,2018,5,86,37,858.9835476,9.988180786046511,23.21577155675676,0.4302325581395349
Manila,2018,6,161,119,5336.428733,33.14552008074534,44.84393893277311,0.7391304347826086
Manila,2018,7,144,106,4399.773822,30.553984875,41.50730020754717,0.7361111111111112
Manila,2018,8,136,105,6061.7607869,44.57177049191176,57.73105511333333,0.7720588235294118
Manila,2018,9,137,103,4834.897451,35.29122227007299,46.94075195145631,0.7518248175182481
Manila,2018,10,135,114,4992.306954,36.98005151111111,43.7921662631579,0.8444444444444444
Manila,2018,11,138,112,7404.266645,53.65410612318841,66.10952361607143,0.8115942028985508
Manila,2018,12,119,103,7639.183135,64.1948162605042,74.16682655339807,0.865546218487395
Manila,2019,1,148,115,9227.380192,62.34716345945947,80.23808862608696,0.777027027027027
Manila,2019,2,112,68,4745.0372338,42.36640387321428,69.77995932058823,0.6071428571428571
Manila,2019,3,148,91,2497.916119,16.87781161486486,27.44962768131868,0.6148648648648649
Manila,2019,4,157,115,3661.039986,23.31872602547771,31.83513031304348,0.732484076433121
Manila,2019,5,167,125,4587.010597,27.46712932335329,36.696084776,0.7485029940119761
Manila,2019,6,158,117,2880.301128,18.22975397468354,24.61795835897436,0.740506329113924
Manila,2019,7,162,112,2171.3625294,13.4034724037037,19.38716544107143,0.691358024691358
Manila,2019,8,153,102,1875.257513,12.25658505228758,18.38487757843137,0.6666666666666666
Manila,2019,9,155,108,1664.8222356,10.74078861677419,15.4150207,0.6967741935483871
Manila,2019,10,144,85,949.928617,6.596726506944445,11.17563078823529,0.5902777777777778
Manila,2019,11,164,121,2486.363628,15.16075382926829,20.54845973553719,0.7378048780487805
Manila,2019,12,141,104,2830.8497316,20.07694845106383,27.2197089576923,0.7375886524822695
Manila,2020,1,182,129,2283.2530612,12.54534649010989,17.69963613333334,0.7087912087912088
Manila,2020,2,111,74,958.3388759,8.633683566666667,12.95052535,0.6666666666666666
Manila,2020,3,128,112,3870.37447,30.237300546875,34.55691491071428,0.875
Manila,2020,4,97,87,3549.174184,36.58942457731959,40.79510556321839,0.8969072164948454
Manila,2020,5,117,108,1751.009182,14.96589044444444,16.21304798148148,0.9230769230769232
Manila,2020,6,128,121,2529.2166613,19.75950516640625,20.90261703553719,0.9453125
Manila,2020,7,141,112,2954.9510835,20.95709988297872,26.38349181696429,0.7943262411347518
Manila,2020,8,126,72,1654.210001,13.1286508015873,22.97513890277778,0.5714285714285714
Manila,2020,9,152,147,3295.88195,21.68343388157895,22.4209656462585,0.9671052631578948
Manila,2020,10,147,140,3500.429176,23.81244337414966,25.00306554285714,0.9523809523809524
Manila,2020,11,158,150,5863.6957685,37.11199853481013,39.09130512333333,0.9493670886075948
Manila,2020,12,141,132,4570.0178249,32.411473935461,34.62134715833334,0.9361702127659576
Manila,2021,1,155,148,4738.098374,30.56837660645161,32.0141782027027,0.9548387096774194
Manila,2021,2,118,118,3123.392768,26.46943023728814,26.46943023728814,1.0
Manila,2021,3,127,125,2492.306383,19.62445970866142,19.938451064,0.984251968503937
Manila,2021,4,134,134,4521.358282,33.74147971641791,33.74147971641791,1.0
Manila,2021,5,146,145,6336.1636305,43.39838103082192,43.69768021034483,0.9931506849315068
Manila,2021,6,133,132,3461.097185,26.02328710526316,26.22043321969697,0.9924812030075189
Manila,2021,7,134,134,7007.3392,52.29357611940299,52.29357611940299,1.0
Manila,2021,8,118,115,3919.2258396,33.21377830169492,34.08022469217391,0.9745762711864406
Manila,2021,9,133,129,3426.6433483,25.76423570150376,26.56312673100775,0.9699248120300752
Manila,2021,10,133,128,2848.611665,21.41813281954887,22.2547786328125,0.962406015037594
Manila,2021,11,132,130,4845.306934,36.70687071212122,37.2715918,0.9848484848484848
Manila,2021,12,122,119,4394.523261,36.02068246721312,36.92876689915967,0.9754098360655736
Manila,2022,1,132,127,7055.888263,53.45369896212121,55.5581752992126,0.9621212121212122
Manila,2022,2,131,131,3720.3333153,28.39949095648855,28.39949095648855,1.0
Manila,2022,3,129,128,2353.323336,18.24281655813953,18.3853385625,0.992248062015504
Manila,2022,4,123,122,3468.556399,28.19964552032521,28.4307901557377,0.991869918699187
Manila,2022,5,137,137,5452.494476,39.79922975182482,39.79922975182482,1.0
Manila,2022,6,132,131,5539.302214,41.96441071212121,42.28474972519084,0.9924242424242424
Manila,2022,7,136,135,8641.156413,63.53791480147059,64.00856602222223,0.9926470588235294
Manila,2022,8,133,130,8907.066875,66.97042763157896,68.51589903846154,0.9774436090225564
Manila,2022,9,119,109,7752.778891,65.14940244537816,71.1264118440367,0.9159663865546218
Manila,2022,10,113,113,8012.89502,70.9105753982301,70.9105753982301,1.0
Manila,2022,11,126,124,9895.878576,78.53871885714285,79.80547238709677,0.984126984126984
Manila,2022,12,103,102,6750.4879066,65.53871753980583,66.18125398627451,0.9902912621359224
Manila,2023,1,128,127,4554.7291496,35.58382148125,35.8640090519685,0.9921875
Manila,2023,2,89,88,1038.4847276,11.6683677258427,11.80096281363636,0.9887640449438202
Manila,2023,3,152,152,1937.191107,12.74467833552632,12.74467833552632,1.0
Manila,2023,4,130,125,2035.3502678,15.65654052153846,16.2828021424,0.9615384615384616
Manila,2023,5,129,125,2156.7983437,16.71936700542636,17.2543867496,0.9689922480620154
Manila,2023,6,130,125,2108.013589,16.21548914615385,16.864108712,0.9615384615384616
Manila,2023,7,135,128,4245.1835845,31.44580432962963,33.16549675390625,0.9481481481481482
Manila,2023,8,137,131,4456.532524,32.52943448175183,34.01933224427481,0.9562043795620438
Manila,2023,9,130,110,2443.42333,18.79556407692308,22.21293936363637,0.8461538461538461
Manila,2023,10,123,89,1860.234148,15.12385486178862,20.90150728089888,0.7235772357723578
Mundra,2017,1,111,11,127.316945,1.146999504504504,11.57426772727273,0.0990990990990991
Mundra,2017,2,86,6,45.01416630000001,0.5234205383720931,7.502361050000001,0.0697674418604651
Mundra,2017,3,120,10,144.629443,1.205245358333333,14.4629443,0.0833333333333333
Mundra,2017,4,98,10,102.7088907,1.048049905102041,10.27088907,0.1020408163265306
Mundra,2017,5,129,15,168.5926761,1.306919969767442,11.23951174,0.1162790697674419
Mundra,2017,6,114,8,141.3002745,1.239476092105263,17.6625343125,0.0701754385964912
Mundra,2017,7,136,24,405.0550075,2.978345643382353,16.87729197916667,0.1764705882352941
Mundra,2017,8,105,13,120.8569449,1.151018522857143,9.29668806923077,0.1238095238095238
Mundra,2017,9,161,42,433.5016529,2.692556850310559,10.32146792619048,0.2608695652173913
Mundra,2017,10,151,26,403.518337,2.672306867549669,15.51993603846154,0.1721854304635762
Mundra,2017,11,84,10,134.9847224,1.606960980952381,13.49847224,0.119047619047619
Mundra,2017,12,60,3,10.71305474,0.1785509123333333,3.571018246666666,0.05
Mundra,2018,1,54,0,0.0,0.0,,0.0
Mundra,2018,2,69,5,63.14103,0.9150873913043478,12.628206,0.072463768115942
Mundra,2018,3,117,13,127.161278,1.08684852991453,9.781636769230769,0.1111111111111111
Mundra,2018,4,164,26,381.4917687,2.326169321341463,14.67276033461538,0.1585365853658537
Mundra,2018,5,170,23,327.3697135,1.925704197058824,14.23346580434783,0.1352941176470588
Mundra,2018,6,79,5,18.5894445,0.2353094240506329,3.7178889,0.0632911392405063
Mundra,2018,7,76,5,46.7024951,0.6145065144736842,9.34049902,0.0657894736842105
Mundra,2018,8,70,2,26.945,0.3849285714285715,13.4725,0.0285714285714285
Mundra,2018,9,91,8,84.7416656,0.9312270945054946,10.5927082,0.0879120879120879
Mundra,2018,10,112,10,97.4350001,0.8699553580357142,9.74350001,0.0892857142857142
Mundra,2018,11,69,5,39.9022222,0.5782930753623188,7.980444439999999,0.072463768115942
Mundra,2018,12,40,3,24.4436116,0.61109029,8.147870533333334,0.075
Mundra,2019,1,92,14,126.2677789,1.372475857608696,9.019127064285714,0.1521739130434783
Mundra,2019,2,132,19,195.2269484,1.478992033333333,10.27510254736842,0.143939393939394
Mundra,2019,3,153,33,568.4508368,3.715364946405229,17.22578293333333,0.2156862745098039
Mundra,2019,4,143,23,305.7649989,2.138216775524476,13.29413038695652,0.1608391608391608
Mundra,2019,5,146,23,379.4525011,2.598989733561644,16.49793483043478,0.1575342465753425
Mundra,2019,6,138,19,216.4072224,1.568168278260869,11.38985381052631,0.1376811594202899
Mundra,2019,7,144,26,635.6430563,4.414187890972222,24.44780985769231,0.1805555555555556
Mundra,2019,8,141,30,294.5022238,2.08866825390071,9.816740793333334,0.2127659574468085
Mundra,2019,9,131,23,262.9622226,2.007345210687023,11.43314011304348,0.1755725190839695
Mundra,2019,10,146,28,426.7502791,2.922947117123288,15.24108139642857,0.1917808219178082
Mundra,2019,11,150,29,500.5200086,3.336800057333333,17.25931064137931,0.1933333333333333
Mundra,2019,12,142,13,194.1294463,1.367108776760563,14.93303433076923,0.0915492957746478
Mundra,2020,1,187,29,349.1336084,1.867024643850268,12.03908994482759,0.1550802139037433
Mundra,2020,2,149,16,141.8972235,0.9523303590604026,8.86857646875,0.1073825503355705
Mundra,2020,3,161,33,413.0161102,2.565317454658385,12.5156397030303,0.2049689440993789
Mundra,2020,4,109,27,481.6930586,4.419202372477065,17.84048365185185,0.2477064220183486
Mundra,2020,5,98,13,171.2366642,1.7473129,13.17205109230769,0.1326530612244898
Mundra,2020,6,129,17,296.1563845,2.295785926356589,17.42096379411765,0.1317829457364341
Mundra,2020,7,148,14,202.2491724,1.366548462162162,14.44636945714286,0.0945945945945946
Mundra,2020,8,167,25,370.7213941,2.219888587425149,14.828855764,0.1497005988023952
Mundra,2020,9,152,11,117.7077768,0.7743932684210527,10.70070698181818,0.0723684210526315
Mundra,2020,10,175,21,244.0955544,1.394831739428571,11.62359782857143,0.12
Mundra,2020,11,154,25,307.0752731,1.99399527987013,12.283010924,0.1623376623376623
Mundra,2020,12,194,34,377.27417,1.944712216494845,11.09629911764706,0.1752577319587629
Mundra,2021,1,211,61,878.9969415,4.165862281990521,14.40978592622951,0.2890995260663507
Mundra,2021,2,177,51,506.6949987,2.862683608474576,9.935196052941176,0.288135593220339
Mundra,2021,3,211,61,1083.2780629,5.134019255450236,17.75865676885246,0.2890995260663507
Mundra,2021,4,198,46,988.2910995,4.991369189393939,21.48458911956522,0.2323232323232323
Mundra,2021,5,195,62,1634.2405569,8.380720804615384,26.35871865967742,0.3179487179487179
Mundra,2021,6,186,41,639.8755534,3.440191147311828,15.60672081463414,0.2204301075268817
Mundra,2021,7,198,50,761.2639004,3.844767173737374,15.225278008,0.2525252525252525
Mundra,2021,8,184,48,666.7627768,3.623710743478261,13.89089118333333,0.2608695652173913
